Ciudades,Rutas,PesoMaximo,Nanosegundos
13,23,23,13200
13,23,24,13200
13,23,25,13200
13,23,26,13200
13,23,27,13200
13,23,28,13200
13,23,29,13200
13,23,30,13200
13,23,31,13200
13,23,32,13200
13,23,33,13200
13,23,34,13200
13,23,35,13200
13,23,36,13200
13,23,37,13200
13,23,38,13200
13,23,39,13200
13,23,40,13200
13,23,41,13200
13,23,42,13200
13,23,43,13200
13,23,44,13200
13,23,45,13200
13,23,46,13200
13,23,47,13200
13,23,48,13200
13,23,49,13200
13,23,50,13200
13,23,51,13200
13,23,52,13200
13,23,53,13200
13,23,54,13200
13,23,55,13200
13,23,56,13200
13,23,57,13200
13,23,58,13200
13,23,59,13200
13,23,60,13200
13,23,61,13200
13,23,62,13200
13,23,63,13200
13,23,64,13200
13,23,65,13200
13,23,66,13200
13,23,67,13200
13,23,68,13200
13,23,69,13200
13,23,70,13200
13,23,71,13200
13,23,72,13200
13,23,73,13200
13,23,74,13200
13,23,75,13200
13,23,76,13200
13,23,77,13200
13,23,78,13200
13,23,79,13200
13,23,80,13200
13,23,81,13200
13,23,82,13200
13,23,83,13200
13,23,84,13200
13,23,85,13200
13,23,86,13200
13,23,87,13200
13,23,88,13200
13,23,89,13200
13,23,90,13200
13,23,91,13200
13,23,92,13200
13,23,93,13200
13,23,94,13200
13,23,95,13200
13,23,96,13200
13,23,97,13200
13,23,98,13200
13,23,99,13200
13,23,100,13200
13,24,0,15015
13,24,1,15015
13,24,2,15015
13,24,3,15015
13,24,4,15015
13,24,5,15015
13,24,6,15015
13,24,7,15015
13,24,8,15015
13,24,9,15015
13,24,10,15015
13,24,11,15015
13,24,12,15015
13,24,13,15015
13,24,14,15015
13,24,15,15015
13,24,16,15015
13,24,17,15015
13,24,18,15015
13,24,19,15015
13,24,20,15015
13,24,21,15015
13,24,22,15015
13,24,23,15015
13,24,24,15015
13,24,25,15015
13,24,26,15015
13,24,27,15015
13,24,28,15015
13,24,29,15015
13,24,30,15015
13,24,31,15015
13,24,32,15015
13,24,33,15015
13,24,34,15015
13,24,35,15015
13,24,36,15015
13,24,37,15015
13,24,38,15015
13,24,39,15015
13,24,40,15015
13,24,41,15015
13,24,42,15015
13,24,43,15015
13,24,44,15015
13,24,45,15015
13,24,46,15015
13,24,47,15015
13,24,48,15015
13,24,49,15015
13,24,50,15015
13,24,51,15015
13,24,52,15015
13,24,53,15015
13,24,54,15015
13,24,55,15015
13,24,56,15015
13,24,57,15015
13,24,58,15015
13,24,59,15015
13,24,60,15015
13,24,61,15015
13,24,62,15015
13,24,63,15015
13,24,64,15015
13,24,65,15015
13,24,66,15015
13,24,67,15015
13,24,68,15015
13,24,69,15015
13,24,70,15015
13,24,71,15015
13,24,72,15015
13,24,73,15015
13,24,74,15015
13,24,75,15015
13,24,76,15015
13,24,77,15015
13,24,78,15015
13,24,79,15015
13,24,80,15015
13,24,81,15015
13,24,82,15015
13,24,83,15015
13,24,84,15015
13,24,85,15015
13,24,86,15015
13,24,87,15015
13,24,88,15015
13,24,89,15015
13,24,90,15015
13,24,91,15015
13,24,92,15015
13,24,93,15015
13,24,94,15015
13,24,95,15015
13,24,96,15015
13,24,97,15015
13,24,98,15015
13,24,99,15015
13,24,100,15015
13,25,0,14178
13,25,1,14178
13,25,2,14178
13,25,3,14178
13,25,4,14178
13,25,5,14178
13,25,6,14178
13,25,7,14178
13,25,8,14178
13,25,9,14178
13,25,10,14178
13,25,11,14178
13,25,12,14178
13,25,13,14178
13,25,14,14178
13,25,15,14178
13,25,16,14178
13,25,17,14178
13,25,18,14178
13,25,19,14178
13,25,20,14178
13,25,21,14178
13,25,22,14178
13,25,23,14178
13,25,24,14178
13,25,25,14178
13,25,26,14178
13,25,27,14178
13,25,28,14178
13,25,29,14178
13,25,30,14178
13,25,31,14178
13,25,32,14178
13,25,33,14178
13,25,34,14178
13,25,35,14178
13,25,36,14178
13,25,37,14178
13,25,38,14178
13,25,39,14178
13,25,40,14178
13,25,41,14178
13,25,42,14178
13,25,43,14178
13,25,44,14178
13,25,45,14178
13,25,46,14178
13,25,47,14178
13,25,48,14178
13,25,49,14178
13,25,50,14178
13,25,51,14178
13,25,52,14178
13,25,53,14178
13,25,54,14178
13,25,55,14178
13,25,56,14178
13,25,57,14178
13,25,58,14178
13,25,59,14178
13,25,60,14178
13,25,61,14178
13,25,62,14178
13,25,63,14178
13,25,64,14178
13,25,65,14178
13,25,66,14178
13,25,67,14178
13,25,68,14178
13,25,69,14178
13,25,70,14178
13,25,71,14178
13,25,72,14178
13,25,73,14178
13,25,74,14178
13,25,75,14178
13,25,76,14178
13,25,77,14178
13,25,78,14178
13,25,79,14178
13,25,80,14178
13,25,81,14178
13,25,82,14178
13,25,83,14178
13,25,84,14178
13,25,85,14178
13,25,86,14178
13,25,87,14178
13,25,88,14178
13,25,89,14178
13,25,90,14178
13,25,91,14178
13,25,92,14178
13,25,93,14178
13,25,94,14178
13,25,95,14178
13,25,96,14178
13,25,97,14178
13,25,98,14178
13,25,99,14178
13,25,100,14178
13,26,0,15086
13,26,1,15086
13,26,2,15086
13,26,3,15086
13,26,4,15086
13,26,5,15086
13,26,6,15086
13,26,7,15086
13,26,8,15086
13,26,9,15086
13,26,10,15086
13,26,11,15086
13,26,12,15086
13,26,13,15086
13,26,14,15086
13,26,15,15086
13,26,16,15086
13,26,17,15086
13,26,18,15086
13,26,19,15086
13,26,20,15086
13,26,21,15086
13,26,22,15086
13,26,23,15086
13,26,24,15086
13,26,25,15086
13,26,26,15086
13,26,27,15086
13,26,28,15086
13,26,29,15086
13,26,30,15086
13,26,31,15086
13,26,32,15086
13,26,33,15086
13,26,34,15086
13,26,35,15086
13,26,36,15086
13,26,37,15086
13,26,38,15086
13,26,39,15086
13,26,40,15086
13,26,41,15086
13,26,42,15086
13,26,43,15086
13,26,44,15086
13,26,45,15086
13,26,46,15086
13,26,47,15086
13,26,48,15086
13,26,49,15086
13,26,50,15086
13,26,51,15086
13,26,52,15086
13,26,53,15086
13,26,54,15086
13,26,55,15086
13,26,56,15086
13,26,57,15086
13,26,58,15086
13,26,59,15086
13,26,60,15086
13,26,61,15086
13,26,62,15086
13,26,63,15086
13,26,64,15086
13,26,65,15086
13,26,66,15086
13,26,67,15086
13,26,68,15086
13,26,69,15086
13,26,70,15086
13,26,71,15086
13,26,72,15086
13,26,73,15086
13,26,74,15086
13,26,75,15086
13,26,76,15086
13,26,77,15086
13,26,78,15086
13,26,79,15086
13,26,80,15086
13,26,81,15086
13,26,82,15086
13,26,83,15086
13,26,84,15086
13,26,85,15086
13,26,86,15086
13,26,87,15086
13,26,88,15086
13,26,89,15086
13,26,90,15086
13,26,91,15086
13,26,92,15086
13,26,93,15086
13,26,94,15086
13,26,95,15086
13,26,96,15086
13,26,97,15086
13,26,98,15086
13,26,99,15086
13,26,100,15086
13,27,0,14597
13,27,1,14597
13,27,2,14597
13,27,3,14597
13,27,4,14597
13,27,5,14597
13,27,6,14597
13,27,7,14597
13,27,8,14597
13,27,9,14597
13,27,10,14597
13,27,11,14597
13,27,12,14597
13,27,13,14597
13,27,14,14597
13,27,15,14597
13,27,16,14597
13,27,17,14597
13,27,18,14597
13,27,19,14597
13,27,20,14597
13,27,21,14597
13,27,22,14597
13,27,23,14597
13,27,24,14597
13,27,25,14597
13,27,26,14597
13,27,27,14597
13,27,28,14597
13,27,29,14597
13,27,30,14597
13,27,31,14597
13,27,32,14597
13,27,33,14597
13,27,34,14597
13,27,35,14597
13,27,36,14597
13,27,37,14597
13,27,38,14597
13,27,39,14597
13,27,40,14597
13,27,41,14597
13,27,42,14597
13,27,43,14597
13,27,44,14597
13,27,45,14597
13,27,46,14597
13,27,47,14597
13,27,48,14597
13,27,49,14597
13,27,50,14597
13,27,51,14597
13,27,52,14597
13,27,53,14597
13,27,54,14597
13,27,55,14597
13,27,56,14597
13,27,57,14597
13,27,58,14597
13,27,59,14597
13,27,60,14597
13,27,61,14597
13,27,62,14597
13,27,63,14597
13,27,64,14597
13,27,65,14597
13,27,66,14597
13,27,67,14597
13,27,68,14597
13,27,69,14597
13,27,70,14597
13,27,71,14597
13,27,72,14597
13,27,73,14597
13,27,74,14597
13,27,75,14597
13,27,76,14597
13,27,77,14597
13,27,78,14597
13,27,79,14597
13,27,80,14597
13,27,81,14597
13,27,82,14597
13,27,83,14597
13,27,84,14597
13,27,85,14597
13,27,86,14597
13,27,87,14597
13,27,88,14597
13,27,89,14597
13,27,90,14597
13,27,91,14597
13,27,92,14597
13,27,93,14597
13,27,94,14597
13,27,95,14597
13,27,96,14597
13,27,97,14597
13,27,98,14597
13,27,99,14597
13,27,100,14597
13,28,0,11663
13,28,1,11663
13,28,2,11663
13,28,3,11663
13,28,4,11663
13,28,5,11663
13,28,6,11663
13,28,7,11663
13,28,8,11663
13,28,9,11663
13,28,10,11663
13,28,11,11663
13,28,12,11663
13,28,13,11663
13,28,14,11663
13,28,15,11663
13,28,16,11663
13,28,17,11663
13,28,18,11663
13,28,19,11663
13,28,20,11663
13,28,21,11663
13,28,22,11663
13,28,23,11663
13,28,24,11663
13,28,25,11663
13,28,26,11663
13,28,27,11663
13,28,28,11663
13,28,29,11663
13,28,30,11663
13,28,31,11663
13,28,32,11663
13,28,33,11663
13,28,34,11663
13,28,35,11663
13,28,36,11663
13,28,37,11663
13,28,38,11663
13,28,39,11663
13,28,40,11663
13,28,41,11663
13,28,42,11663
13,28,43,11663
13,28,44,11663
13,28,45,11663
13,28,46,11663
13,28,47,11663
13,28,48,11663
13,28,49,11663
13,28,50,11663
13,28,51,11663
13,28,52,11663
13,28,53,11663
13,28,54,11663
13,28,55,11663
13,28,56,11663
13,28,57,11663
13,28,58,11663
13,28,59,11663
13,28,60,11663
13,28,61,11663
13,28,62,11663
13,28,63,11663
13,28,64,11663
13,28,65,11663
13,28,66,11663
13,28,67,11663
13,28,68,11663
13,28,69,11663
13,28,70,11663
13,28,71,11663
13,28,72,11663
13,28,73,11663
13,28,74,11663
13,28,75,11663
13,28,76,11663
13,28,77,11663
13,28,78,11663
13,28,79,11663
13,28,80,11663
13,28,81,11663
13,28,82,11663
13,28,83,11663
13,28,84,11663
13,28,85,11663
13,28,86,11663
13,28,87,11663
13,28,88,11663
13,28,89,11663
13,28,90,11663
13,28,91,11663
13,28,92,11663
13,28,93,11663
13,28,94,11663
13,28,95,11663
13,28,96,11663
13,28,97,11663
13,28,98,11663
13,28,99,11663
13,28,100,11663
13,29,0,14597
13,29,1,14597
13,29,2,14597
13,29,3,14597
13,29,4,14597
13,29,5,14597
13,29,6,14597
13,29,7,14597
13,29,8,14597
13,29,9,14597
13,29,10,14597
13,29,11,14597
13,29,12,14597
13,29,13,14597
13,29,14,14597
13,29,15,14597
13,29,16,14597
13,29,17,14597
13,29,18,14597
13,29,19,14597
13,29,20,14597
13,29,21,14597
13,29,22,14597
13,29,23,14597
13,29,24,14597
13,29,25,14597
13,29,26,14597
13,29,27,14597
13,29,28,14597
13,29,29,14597
13,29,30,14597
13,29,31,14597
13,29,32,14597
13,29,33,14597
13,29,34,14597
13,29,35,14597
13,29,36,14597
13,29,37,14597
13,29,38,14597
13,29,39,14597
13,29,40,14597
13,29,41,14597
13,29,42,14597
13,29,43,14597
13,29,44,14597
13,29,45,14597
13,29,46,14597
13,29,47,14597
13,29,48,14597
13,29,49,14597
13,29,50,14597
13,29,51,14597
13,29,52,14597
13,29,53,14597
13,29,54,14597
13,29,55,14597
13,29,56,14597
13,29,57,14597
13,29,58,14597
13,29,59,14597
13,29,60,14597
13,29,61,14597
13,29,62,14597
13,29,63,14597
13,29,64,14597
13,29,65,14597
13,29,66,14597
13,29,67,14597
13,29,68,14597
13,29,69,14597
13,29,70,14597
13,29,71,14597
13,29,72,14597
13,29,73,14597
13,29,74,14597
13,29,75,14597
13,29,76,14597
13,29,77,14597
13,29,78,14597
13,29,79,14597
13,29,80,14597
13,29,81,14597
13,29,82,14597
13,29,83,14597
13,29,84,14597
13,29,85,14597
13,29,86,14597
13,29,87,14597
13,29,88,14597
13,29,89,14597
13,29,90,14597
13,29,91,14597
13,29,92,14597
13,29,93,14597
13,29,94,14597
13,29,95,14597
13,29,96,14597
13,29,97,14597
13,29,98,14597
13,29,99,14597
13,29,100,14597
13,30,0,14876
13,30,1,14876
13,30,2,14876
13,30,3,14876
13,30,4,14876
13,30,5,14876
13,30,6,14876
13,30,7,14876
13,30,8,14876
13,30,9,14876
13,30,10,14876
13,30,11,14876
13,30,12,14876
13,30,13,14876
13,30,14,14876
13,30,15,14876
13,30,16,14876
13,30,17,14876
13,30,18,14876
13,30,19,14876
13,30,20,14876
13,30,21,14876
13,30,22,14876
13,30,23,14876
13,30,24,14876
13,30,25,14876
13,30,26,14876
13,30,27,14876
13,30,28,14876
13,30,29,14876
13,30,30,14876
13,30,31,14876
13,30,32,14876
13,30,33,14876
13,30,34,14876
13,30,35,14876
13,30,36,14876
13,30,37,14876
13,30,38,14876
13,30,39,14876
13,30,40,14876
13,30,41,14876
13,30,42,14876
13,30,43,14876
13,30,44,14876
13,30,45,14876
13,30,46,14876
13,30,47,14876
13,30,48,14876
13,30,49,14876
13,30,50,14876
13,30,51,14876
13,30,52,14876
13,30,53,14876
13,30,54,14876
13,30,55,14876
13,30,56,14876
13,30,57,14876
13,30,58,14876
13,30,59,14876
13,30,60,14876
13,30,61,14876
13,30,62,14876
13,30,63,14876
13,30,64,14876
13,30,65,14876
13,30,66,14876
13,30,67,14876
13,30,68,14876
13,30,69,14876
13,30,70,14876
13,30,71,14876
13,30,72,14876
13,30,73,14876
13,30,74,14876
13,30,75,14876
13,30,76,14876
13,30,77,14876
13,30,78,14876
13,30,79,14876
13,30,80,14876
13,30,81,14876
13,30,82,14876
13,30,83,14876
13,30,84,14876
13,30,85,14876
13,30,86,14876
13,30,87,14876
13,30,88,14876
13,30,89,14876
13,30,90,14876
13,30,91,14876
13,30,92,14876
13,30,93,14876
13,30,94,14876
13,30,95,14876
13,30,96,14876
13,30,97,14876
13,30,98,14876
13,30,99,14876
13,30,100,14876
14,14,0,7333
14,14,1,7333
14,14,2,7333
14,14,3,7333
14,14,4,7333
14,14,5,7333
14,14,6,7333
14,14,7,7333
14,14,8,7333
14,14,9,7333
14,14,10,7333
14,14,11,7333
14,14,12,7333
14,14,13,7333
14,14,14,7333
14,14,15,7333
14,14,16,7333
14,14,17,7333
14,14,18,7333
14,14,19,7333
14,14,20,7333
14,14,21,7333
14,14,22,7333
14,14,23,7333
14,14,24,7333
14,14,25,7333
14,14,26,7333
14,14,27,7333
14,14,28,7333
14,14,29,7333
14,14,30,7333
14,14,31,7333
14,14,32,7333
14,14,33,7333
14,14,34,7333
14,14,35,7333
14,14,36,7333
14,14,37,7333
14,14,38,7333
14,14,39,7333
14,14,40,7333
14,14,41,7333
14,14,42,7333
14,14,43,7333
14,14,44,7333
14,14,45,7333
14,14,46,7333
14,14,47,7333
14,14,48,7333
14,14,49,7333
14,14,50,7333
14,14,51,7333
14,14,52,7333
14,14,53,7333
14,14,54,7333
14,14,55,7333
14,14,56,7333
14,14,57,7333
14,14,58,7333
14,14,59,7333
14,14,60,7333
14,14,61,7333
14,14,62,7333
14,14,63,7333
14,14,64,7333
14,14,65,7333
14,14,66,7333
14,14,67,7333
14,14,68,7333
14,14,69,7333
14,14,70,7333
14,14,71,7333
14,14,72,7333
14,14,73,7333
14,14,74,7333
14,14,75,7333
14,14,76,7333
14,14,77,7333
14,14,78,7333
14,14,79,7333
14,14,80,7333
14,14,81,7333
14,14,82,7333
14,14,83,7333
14,14,84,7333
14,14,85,7333
14,14,86,7333
14,14,87,7333
14,14,88,7333
14,14,89,7333
14,14,90,7333
14,14,91,7333
14,14,92,7333
14,14,93,7333
14,14,94,7333
14,14,95,7333
14,14,96,7333
14,14,97,7333
14,14,98,7333
14,14,99,7333
14,14,100,7333
14,15,0,7473
14,15,1,7473
14,15,2,7473
14,15,3,7473
14,15,4,7473
14,15,5,7473
14,15,6,7473
14,15,7,7473
14,15,8,7473
14,15,9,7473
14,15,10,7473
14,15,11,7473
14,15,12,7473
14,15,13,7473
14,15,14,7473
14,15,15,7473
14,15,16,7473
14,15,17,7473
14,15,18,7473
14,15,19,7473
14,15,20,7473
14,15,21,7473
14,15,22,7473
14,15,23,7473
14,15,24,7473
14,15,25,7473
14,15,26,7473
14,15,27,7473
14,15,28,7473
14,15,29,7473
14,15,30,7473
14,15,31,7473
14,15,32,7473
14,15,33,7473
14,15,34,7473
14,15,35,7473
14,15,36,7473
14,15,37,7473
14,15,38,7473
14,15,39,7473
14,15,40,7473
14,15,41,7473
14,15,42,7473
14,15,43,7473
14,15,44,7473
14,15,45,7473
14,15,46,7473
14,15,47,7473
14,15,48,7473
14,15,49,7473
14,15,50,7473
14,15,51,7473
14,15,52,7473
14,15,53,7473
14,15,54,7473
14,15,55,7473
14,15,56,7473
14,15,57,7473
14,15,58,7473
14,15,59,7473
14,15,60,7473
14,15,61,7473
14,15,62,7473
14,15,63,7473
14,15,64,7473
14,15,65,7473
14,15,66,7473
14,15,67,7473
14,15,68,7473
14,15,69,7473
14,15,70,7473
14,15,71,7473
14,15,72,7473
14,15,73,7473
14,15,74,7473
14,15,75,7473
14,15,76,7473
14,15,77,7473
14,15,78,7473
14,15,79,7473
14,15,80,7473
14,15,81,7473
14,15,82,7473
14,15,83,7473
14,15,84,7473
14,15,85,7473
14,15,86,7473
14,15,87,7473
14,15,88,7473
14,15,89,7473
14,15,90,7473
14,15,91,7473
14,15,92,7473
14,15,93,7473
14,15,94,7473
14,15,95,7473
14,15,96,7473
14,15,97,7473
14,15,98,7473
14,15,99,7473
14,15,100,7473
14,16,0,7263
14,16,1,7263
14,16,2,7263
14,16,3,7263
14,16,4,7263
14,16,5,7263
14,16,6,7263
14,16,7,7263
14,16,8,7263
14,16,9,7263
14,16,10,7263
14,16,11,7263
14,16,12,7263
14,16,13,7263
14,16,14,7263
14,16,15,7263
14,16,16,7263
14,16,17,7263
14,16,18,7263
14,16,19,7263
14,16,20,7263
14,16,21,7263
14,16,22,7263
14,16,23,7263
14,16,24,7263
14,16,25,7263
14,16,26,7263
14,16,27,7263
14,16,28,7263
14,16,29,7263
14,16,30,7263
14,16,31,7263
14,16,32,7263
14,16,33,7263
14,16,34,7263
14,16,35,7263
14,16,36,7263
14,16,37,7263
14,16,38,7263
14,16,39,7263
14,16,40,7263
14,16,41,7263
14,16,42,7263
14,16,43,7263
14,16,44,7263
14,16,45,7263
14,16,46,7263
14,16,47,7263
14,16,48,7263
14,16,49,7263
14,16,50,7263
14,16,51,7263
14,16,52,7263
14,16,53,7263
14,16,54,7263
14,16,55,7263
14,16,56,7263
14,16,57,7263
14,16,58,7263
14,16,59,7263
14,16,60,7263
14,16,61,7263
14,16,62,7263
14,16,63,7263
14,16,64,7263
14,16,65,7263
14,16,66,7263
14,16,67,7263
14,16,68,7263
14,16,69,7263
14,16,70,7263
14,16,71,7263
14,16,72,7263
14,16,73,7263
14,16,74,7263
14,16,75,7263
14,16,76,7263
14,16,77,7263
14,16,78,7263
14,16,79,7263
14,16,80,7263
14,16,81,7263
14,16,82,7263
14,16,83,7263
14,16,84,7263
14,16,85,7263
14,16,86,7263
14,16,87,7263
14,16,88,7263
14,16,89,7263
14,16,90,7263
14,16,91,7263
14,16,92,7263
14,16,93,7263
14,16,94,7263
14,16,95,7263
14,16,96,7263
14,16,97,7263
14,16,98,7263
14,16,99,7263
14,16,100,7263
14,17,0,6495
14,17,1,6495
14,17,2,6495
14,17,3,6495
14,17,4,6495
14,17,5,6495
14,17,6,6495
14,17,7,6495
14,17,8,6495
14,17,9,6495
14,17,10,6495
14,17,11,6495
14,17,12,6495
14,17,13,6495
14,17,14,6495
14,17,15,6495
14,17,16,6495
14,17,17,6495
14,17,18,6495
14,17,19,6495
14,17,20,6495
14,17,21,6495
14,17,22,6495
14,17,23,6495
14,17,24,6495
14,17,25,6495
14,17,26,6495
14,17,27,6495
14,17,28,6495
14,17,29,6495
14,17,30,6495
14,17,31,6495
14,17,32,6495
14,17,33,6495
14,17,34,6495
14,17,35,6495
14,17,36,6495
14,17,37,6495
14,17,38,6495
14,17,39,6495
14,17,40,6495
14,17,41,6495
14,17,42,6495
14,17,43,6495
14,17,44,6495
14,17,45,6495
14,17,46,6495
14,17,47,6495
14,17,48,6495
14,17,49,6495
14,17,50,6495
14,17,51,6495
14,17,52,6495
14,17,53,6495
14,17,54,6495
14,17,55,6495
14,17,56,6495
14,17,57,6495
14,17,58,6495
14,17,59,6495
14,17,60,6495
14,17,61,6495
14,17,62,6495
14,17,63,6495
14,17,64,6495
14,17,65,6495
14,17,66,6495
14,17,67,6495
14,17,68,6495
14,17,69,6495
14,17,70,6495
14,17,71,6495
14,17,72,6495
14,17,73,6495
14,17,74,6495
14,17,75,6495
14,17,76,6495
14,17,77,6495
14,17,78,6495
14,17,79,6495
14,17,80,6495
14,17,81,6495
14,17,82,6495
14,17,83,6495
14,17,84,6495
14,17,85,6495
14,17,86,6495
14,17,87,6495
14,17,88,6495
14,17,89,6495
14,17,90,6495
14,17,91,6495
14,17,92,6495
14,17,93,6495
14,17,94,6495
14,17,95,6495
14,17,96,6495
14,17,97,6495
14,17,98,6495
14,17,99,6495
14,17,100,6495
14,18,0,9289
14,18,1,9289
14,18,2,9289
14,18,3,9289
14,18,4,9289
14,18,5,9289
14,18,6,9289
14,18,7,9289
14,18,8,9289
14,18,9,9289
14,18,10,9289
14,18,11,9289
14,18,12,9289
14,18,13,9289
14,18,14,9289
14,18,15,9289
14,18,16,9289
14,18,17,9289
14,18,18,9289
14,18,19,9289
14,18,20,9289
14,18,21,9289
14,18,22,9289
14,18,23,9289
14,18,24,9289
14,18,25,9289
14,18,26,9289
14,18,27,9289
14,18,28,9289
14,18,29,9289
14,18,30,9289
14,18,31,9289
14,18,32,9289
14,18,33,9289
14,18,34,9289
14,18,35,9289
14,18,36,9289
14,18,37,9289
14,18,38,9289
14,18,39,9289
14,18,40,9289
14,18,41,9289
14,18,42,9289
14,18,43,9289
14,18,44,9289
14,18,45,9289
14,18,46,9289
14,18,47,9289
14,18,48,9289
14,18,49,9289
14,18,50,9289
14,18,51,9289
14,18,52,9289
14,18,53,9289
14,18,54,9289
14,18,55,9289
14,18,56,9289
14,18,57,9289
14,18,58,9289
14,18,59,9289
14,18,60,9289
14,18,61,9289
14,18,62,9289
14,18,63,9289
14,18,64,9289
14,18,65,9289
14,18,66,9289
14,18,67,9289
14,18,68,9289
14,18,69,9289
14,18,70,9289
14,18,71,9289
14,18,72,9289
14,18,73,9289
14,18,74,9289
14,18,75,9289
14,18,76,9289
14,18,77,9289
14,18,78,9289
14,18,79,9289
14,18,80,9289
14,18,81,9289
14,18,82,9289
14,18,83,9289
14,18,84,9289
14,18,85,9289
14,18,86,9289
14,18,87,9289
14,18,88,9289
14,18,89,9289
14,18,90,9289
14,18,91,9289
14,18,92,9289
14,18,93,9289
14,18,94,9289
14,18,95,9289
14,18,96,9289
14,18,97,9289
14,18,98,9289
14,18,99,9289
14,18,100,9289
14,19,0,14806
14,19,1,14806
14,19,2,14806
14,19,3,14806
14,19,4,14806
14,19,5,14806
14,19,6,14806
14,19,7,14806
14,19,8,14806
14,19,9,14806
14,19,10,14806
14,19,11,14806
14,19,12,14806
14,19,13,14806
14,19,14,14806
14,19,15,14806
14,19,16,14806
14,19,17,14806
14,19,18,14806
14,19,19,14806
14,19,20,14806
14,19,21,14806
14,19,22,14806
14,19,23,14806
14,19,24,14806
14,19,25,14806
14,19,26,14806
14,19,27,14806
14,19,28,14806
14,19,29,14806
14,19,30,14806
14,19,31,14806
14,19,32,14806
14,19,33,14806
14,19,34,14806
14,19,35,14806
14,19,36,14806
14,19,37,14806
14,19,38,14806
14,19,39,14806
14,19,40,14806
14,19,41,14806
14,19,42,14806
14,19,43,14806
14,19,44,14806
14,19,45,14806
14,19,46,14806
14,19,47,14806
14,19,48,14806
14,19,49,14806
14,19,50,14806
14,19,51,14806
14,19,52,14806
14,19,53,14806
14,19,54,14806
14,19,55,14806
14,19,56,14806
14,19,57,14806
14,19,58,14806
14,19,59,14806
14,19,60,14806
14,19,61,14806
14,19,62,14806
14,19,63,14806
14,19,64,14806
14,19,65,14806
14,19,66,14806
14,19,67,14806
14,19,68,14806
14,19,69,14806
14,19,70,14806
14,19,71,14806
14,19,72,14806
14,19,73,14806
14,19,74,14806
14,19,75,14806
14,19,76,14806
14,19,77,14806
14,19,78,14806
14,19,79,14806
14,19,80,14806
14,19,81,14806
14,19,82,14806
14,19,83,14806
14,19,84,14806
14,19,85,14806
14,19,86,14806
14,19,87,14806
14,19,88,14806
14,19,89,14806
14,19,90,14806
14,19,91,14806
14,19,92,14806
14,19,93,14806
14,19,94,14806
14,19,95,14806
14,19,96,14806
14,19,97,14806
14,19,98,14806
14,19,99,14806
14,19,100,14806
14,20,0,13968
14,20,1,13968
14,20,2,13968
14,20,3,13968
14,20,4,13968
14,20,5,13968
14,20,6,13968
14,20,7,13968
14,20,8,13968
14,20,9,13968
14,20,10,13968
14,20,11,13968
14,20,12,13968
14,20,13,13968
14,20,14,13968
14,20,15,13968
14,20,16,13968
14,20,17,13968
14,20,18,13968
14,20,19,13968
14,20,20,13968
14,20,21,13968
14,20,22,13968
14,20,23,13968
14,20,24,13968
14,20,25,13968
14,20,26,13968
14,20,27,13968
14,20,28,13968
14,20,29,13968
14,20,30,13968
14,20,31,13968
14,20,32,13968
14,20,33,13968
14,20,34,13968
14,20,35,13968
14,20,36,13968
14,20,37,13968
14,20,38,13968
14,20,39,13968
14,20,40,13968
14,20,41,13968
14,20,42,13968
14,20,43,13968
14,20,44,13968
14,20,45,13968
14,20,46,13968
14,20,47,13968
14,20,48,13968
14,20,49,13968
14,20,50,13968
14,20,51,13968
14,20,52,13968
14,20,53,13968
14,20,54,13968
14,20,55,13968
14,20,56,13968
14,20,57,13968
14,20,58,13968
14,20,59,13968
14,20,60,13968
14,20,61,13968
14,20,62,13968
14,20,63,13968
14,20,64,13968
14,20,65,13968
14,20,66,13968
14,20,67,13968
14,20,68,13968
14,20,69,13968
14,20,70,13968
14,20,71,13968
14,20,72,13968
14,20,73,13968
14,20,74,13968
14,20,75,13968
14,20,76,13968
14,20,77,13968
14,20,78,13968
14,20,79,13968
14,20,80,13968
14,20,81,13968
14,20,82,13968
14,20,83,13968
14,20,84,13968
14,20,85,13968
14,20,86,13968
14,20,87,13968
14,20,88,13968
14,20,89,13968
14,20,90,13968
14,20,91,13968
14,20,92,13968
14,20,93,13968
14,20,94,13968
14,20,95,13968
14,20,96,13968
14,20,97,13968
14,20,98,13968
14,20,99,13968
14,20,100,13968
14,21,0,13968
14,21,1,13968
14,21,2,13968
14,21,3,13968
14,21,4,13968
14,21,5,13968
14,21,6,13968
14,21,7,13968
14,21,8,13968
14,21,9,13968
14,21,10,13968
14,21,11,13968
14,21,12,13968
14,21,13,13968
14,21,14,13968
14,21,15,13968
14,21,16,13968
14,21,17,13968
14,21,18,13968
14,21,19,13968
14,21,20,13968
14,21,21,13968
14,21,22,13968
14,21,23,13968
14,21,24,13968
14,21,25,13968
14,21,26,13968
14,21,27,13968
14,21,28,13968
14,21,29,13968
14,21,30,13968
14,21,31,13968
14,21,32,13968
14,21,33,13968
14,21,34,13968
14,21,35,13968
